id,xdeal,ydeal,,,,
14215,0.84522838,0.024603131,,,,
14218,0.19981087,0.481880079,,,,
14219,0.134001331,0.479788329,,,,
14223,0.654681346,0.617392929,,,,
14224,0.201703507,0.61044304,,,,
14226,0.160841906,0.548037981,,,,
14228,0.868244687,0.007918456,,,,
14231,0.353297077,0.778040462,,,,
14233,0.45728973,0.102947508,,,,
14234,0.202881951,0.481448004,,,,
14235,0.817294364,0.133053257,,,,
14236,0.090517278,0.302161494,,,,
14238,0.882353,0.002495832,,,,
14241,0.173856466,0.659878457,,,,
14249,0.090446062,0.301235467,,,,
14250,0.270052392,0.564458954,,,,
14254,0.882353,0.002495832,,,,
14255,0.450150574,0.451550885,,,,
14256,0.115742061,0.480514914,,,,
14257,0.151483686,0.528964179,,,,
14261,0.15785572,0.601552929,,,,
14263,0.261339365,0.490844541,,,,
14269,0.195431833,0.596001569,,,,
14272,0.882353,0.002495832,,,,
14273,0.644059399,0.336194876,,,,
14276,0.211325302,0.469750894,,,,
14278,0.882353,0.002495832,,,,
14280,0.169802375,0.569095909,,,,
14282,0.834602066,0.087798841,,,,
14286,0.62961105,0.352895658,,,,
14288,0.481660406,0.06486219,,,,
14289,0.882353,0.002495832,,,,
14290,0.598929099,0.320112093,,,,
14292,0.265214257,0.675688819,,,,
14297,0.429580183,0.726752801,,,,
14300,0.612573558,0.530631228,,,,
14301,0.552650836,0.436647886,,,,
14303,0.259750793,0.467735632,,,,
14304,0.882353,0.002495832,,,,
14305,0.882353,0.002495832,,,,
14306,0.204491157,0.586548799,,,,
14313,0.882353,0.002495832,,,,
14321,0.635104939,0.605805264,,,,
14322,0.551754321,0.409018611,,,,
14323,0.197916854,0.537291216,,,,
14325,0.211709623,0.597763881,,,,
14326,0.254719948,0.166694215,,,,
14327,0.608066504,0.313789852,,,,
14328,0.667019765,0.3013436,,,,
14330,0.382891648,0.493044665,,,,
14335,0.882353,0.002495832,,,,
14336,0.202849884,0.609089376,,,,
14338,0.148494404,0.524451241,,,,
14339,0.270359912,0.827356865,,,,
14340,0.215762227,0.585169967,,,,
14343,0.58124027,0.421313022,,,,
14346,0.577430278,0.349717117,,,,
14347,0.882353,0.002495832,,,,
14348,0.218327002,0.586350763,,,,
14349,0.334260501,0.483384274,,,,
14350,0.592371747,0.338483892,,,,
14352,0.20660485,0.500755167,,,,
14353,0.246203147,0.538272544,,,,
14356,0.162034912,0.548660652,,,,
14358,0.615791902,0.508633202,,,,
14360,0.612150124,0.328019386,,,,
14363,0.128736751,0.545092943,,,,
14368,0.178586701,0.517366545,,,,
14369,0.527436946,0.289494455,,,,
14370,0.882353,0.002495832,,,,
14371,0.882353,0.002495832,,,,
14372,0.627504537,0.609689362,,,,
14373,0.187131173,0.605238633,,,,
14374,0.684825586,0.288500186,,,,
14376,0.882353,0.002495832,,,,
14377,0.781117179,0.076617039,,,,
14379,0.138777155,0.530216573,,,,
14380,0.683775596,0.281048339,,,,
14382,0.67584745,0.334218936,,,,
14383,0.59204138,0.045752793,,,,
14384,0.246493555,0.489878016,,,,
14385,0.600491894,0.516947735,,,,
14386,0.199658052,0.604175851,,,,
14387,0.793279245,0.07831324,,,,
14391,0.204848791,0.716074381,,,,
14392,0.203059306,0.528137172,,,,
14393,0.304114643,0.795417782,,,,
14394,0.882353,0.002495832,,,,
14395,0.228360204,0.713717037,,,,
14396,0.143063847,0.581567636,,,,
14397,0.807080662,0.145850823,,,,
14399,0.185879704,0.516919613,,,,
14400,0.781420229,0.076473639,,,,
14401,0.813494711,0.082041242,,,,
14403,0.167615626,0.540689985,,,,
14404,0.694650021,0.291053972,,,,
14406,0.882353,0.002495832,,,,
14408,0.233894356,0.741134097,,,,
14411,0.218591016,0.553339074,,,,
14412,0.560151167,0.43171111,,,,
14413,0.882353,0.002495832,,,,
14414,0.882353,0.002495832,,,,
14416,0.882353,0.002495832,,,,
14417,0.882353,0.002495832,,,,
14419,0.192260726,0.509316486,,,,
14420,0.203507138,0.606496803,,,,
14422,0.817492304,0.133147772,,,,
14423,0.157196893,0.598270956,,,,
14424,0.18531591,0.521063622,,,,
14427,0.762647291,0.020733731,,,,
14431,0.290726918,0.820842297,,,,
14433,0.882353,0.002495832,,,,
14434,0.882353,0.002495832,,,,
14435,0.18521149,0.521423939,,,,
14437,0.643057467,0.334579255,,,,
14438,0.834641801,0.087931354,,,,
14440,0.882353,0.002495832,,,,
14441,0.57463533,0.527561757,,,,
14443,0.253683735,0.546402336,,,,
14444,0.480454942,0.06296605,,,,
14445,0.223467964,0.724462526,,,,
14446,0.794050525,0.002851004,,,,
14447,0.882353,0.002495832,,,,
14448,0.882353,0.002495832,,,,
14451,0.804482153,0.068117296,,,,
14452,0.882353,0.002495832,,,,
14456,0.478359487,0.135433768,,,,
14457,0.882353,0.002495832,,,,
14458,0.882353,0.002495832,,,,
14459,0.665658594,0.312117613,,,,
14461,0.183152727,0.516104973,,,,
14462,0.882353,0.002495832,,,,
14464,0.153730296,0.568778055,,,,
14465,0.801342151,0.090153196,,,,
14466,0.501192472,0.374334844,,,,
14468,0.088443863,0.296935513,,,,
14470,0.151799443,0.534790876,,,,
14472,0.632785722,0.360501955,,,,
14473,0.270354966,0.825794507,,,,
14474,0.220192611,0.559886857,,,,
14476,0.172565954,0.606103627,,,,
14477,0.80506175,0.068718843,,,,
14483,0.668168858,0.297735768,,,,
14485,0.596624412,0.349350038,,,,
14487,0.184818636,0.604655981,,,,
14489,0.536706275,0.413544258,,,,
14490,0.609562965,0.340931329,,,,
14491,0.882353,0.002495832,,,,
14492,0.66685253,0.300047618,,,,
14493,0.882353,0.002495832,,,,
14496,0.15882987,0.580074502,,,,
14499,0.585838086,0.343748519,,,,
14501,0.153124837,0.37575349,,,,
14502,0.882353,0.002495832,,,,
14503,0.882353,0.002495832,,,,
14504,0.149886738,0.366004725,,,,
14505,0.688164019,0.277901221,,,,
14506,0.226896594,0.499482696,,,,
14508,0.287073196,0.537951216,,,,
14514,0.191659858,0.616168493,,,,
14515,0.542077371,0.051152078,,,,
14516,0.174055386,0.723956716,,,,
14517,0.114020837,0.273512612,,,,
14518,0.159403957,0.517159917,,,,
14519,0.882353,0.002495832,,,,
14520,0.203944815,0.551191439,,,,
14523,0.529662001,0.29536342,,,,
14525,0.667101804,0.329782098,,,,
14528,0.206524597,0.588313269,,,,
14529,0.359384522,0.306818133,,,,
14531,0.682682158,0.284855402,,,,
14533,0.156999241,0.573265493,,,,
14535,0.16421939,0.448474863,,,,
14537,0.882353,0.002495832,,,,
14539,0.181702593,0.598959232,,,,
14541,0.882353,0.002495832,,,,
14543,0.131060932,0.285341374,,,,
14544,0.230094919,0.586107865,,,,
14545,0.809373156,0.074065017,,,,
14546,0.08458072,0.444722035,,,,
14547,0.206422112,0.724728547,,,,
14548,0.671075928,0.5020109,,,,
14550,0.204428865,0.746549582,,,,
14554,0.227088755,0.606161059,,,,
14555,0.612129134,0.369487906,,,,
14556,0.191254006,0.486760783,,,,
14557,0.240054325,0.506974881,,,,
14558,0.629567203,0.618072145,,,,
14559,0.183619716,0.596057411,,,,
14561,0.19852466,0.523693299,,,,
14562,0.155875034,0.574699431,,,,
14564,0.251341783,0.488726887,,,,
14565,0.837348559,0.03949444,,,,
14566,0.615417331,0.030378163,,,,
14567,0.597701551,0.351204606,,,,
14570,0.882353,0.002495832,,,,
14571,0.112593374,0.323087651,,,,
14572,0.882353,0.002495832,,,,
14573,0.622901452,0.542918534,,,,
14576,0.167800765,0.526102867,,,,
14577,0.160174359,0.601871283,,,,
14578,0.209872413,0.539849492,,,,
14582,0.140306966,0.53705641,,,,
14584,0.192171167,0.561805163,,,,
14585,0.746754444,0.005636571,,,,
14588,0.566622383,0.363033898,,,,
14589,0.122164335,0.266468807,,,,
14592,0.11874931,0.335225237,,,,
14593,0.259246173,0.828030196,,,,
14595,0.839033218,0.07973873,,,,
14597,0.811080174,0.053140068,,,,
14598,0.414603734,0.076724445,,,,
14599,0.223569914,0.619749499,,,,
14600,0.159168383,0.606420998,,,,
14601,0.186683249,0.463716327,,,,
14606,0.882353,0.002495832,,,,
14607,0.269928232,0.825913451,,,,
14611,0.232257374,0.509382271,,,,
14612,0.219813607,0.557869507,,,,
14613,0.14019989,0.535174096,,,,
14614,0.799628869,0.086127036,,,,
14616,0.882353,0.002495832,,,,
14617,0.285647705,0.532250897,,,,
14622,0.13865224,0.536916452,,,,
14625,0.570729643,0.354405007,,,,
14628,0.117655387,0.282017598,,,,
14629,0.843839335,0.036547441,,,,
14630,0.882353,0.002495832,,,,
14631,0.181599546,0.591295901,,,,
14632,0.490736254,0.529387657,,,,
14637,0.586460912,0.345460656,,,,
14638,0.882353,0.002495832,,,,
14641,0.227048814,0.48104585,,,,
14644,0.385279245,0.475346423,,,,
14645,0.882353,0.002495832,,,,
14646,0.279950793,0.821301487,,,,
14649,0.172219432,0.53781233,,,,
14651,0.270010629,0.713008945,,,,
14653,0.605118956,0.345175609,,,,
14656,0.625635216,0.608486567,,,,
14657,0.176482905,0.440514956,,,,
14664,0.179923922,0.339943169,,,,
14666,0.690912372,0.294470669,,,,
14671,0.882353,0.002495832,,,,
14672,0.152096553,0.356364414,,,,
14673,0.882353,0.002495832,,,,
14676,0.226321394,0.604954104,,,,
14677,0.22529647,0.598043836,,,,
14678,0.328362778,0.252512467,,,,
14680,0.154922978,0.541468869,,,,
14687,0.151344979,0.368600725,,,,
14688,0.822425731,0.024874025,,,,
14691,0.803834483,0.055742681,,,,
14692,0.882353,0.002495832,,,,
14697,0.678155578,0.284932937,,,,
14704,0.815554552,0.070506127,,,,
14706,0.209021806,0.595156799,,,,
14707,0.882353,0.002495832,,,,
14710,0.831906006,0.112370623,,,,
14711,0.786386027,0.0944945,,,,
14712,0.156136357,0.571820058,,,,
14714,0.824380137,0.058580197,,,,
14715,0.240689213,0.523454104,,,,
14716,0.189730508,0.607094522,,,,
14717,0.802626956,0.076548116,,,,
14721,0.231449529,0.47429233,,,,
14722,0.838209981,0.01806087,,,,
14724,0.181685043,0.621840996,,,,
14725,0.605760641,0.50562922,,,,
14726,0.216790286,0.552212906,,,,
14727,0.64658922,0.590397562,,,,
14731,0.803106788,0.079724756,,,,
14732,0.352446282,0.501325921,,,,
14733,0.882353,0.002495832,,,,
14734,0.882353,0.002495832,,,,
14736,0.236598038,0.601169022,,,,
14739,0.197222406,0.496223598,,,,
14740,0.217006569,0.553572169,,,,
14741,0.080811679,0.310344256,,,,
14742,0.336261365,0.3154751,,,,
14743,0.882353,0.002495832,,,,
14744,0.160451214,0.515044885,,,,
14745,0.247509222,0.502118978,,,,
14749,0.569403904,0.409489576,,,,
14750,0.653975946,0.360044223,,,,
14752,0.498544641,0.059096354,,,,
14755,0.081781487,0.312453733,,,,
14757,0.225520232,0.689493045,,,,
14764,0.216391319,0.54916662,,,,
14766,0.179099431,0.622042376,,,,
14767,0.846927526,0.027202033,,,,
14771,0.261772027,0.54475993,,,,
14773,0.197005446,0.598764804,,,,
14774,0.455256909,0.061794927,,,,
14775,0.583055977,0.521793988,,,,
14777,0.882353,0.002495832,,,,
14779,0.150452397,0.55295756,,,,
14780,0.826884882,0.119294907,,,,
14781,0.60709607,0.611153323,,,,
14783,0.0809357,0.30835422,,,,
14785,0.121093774,0.263929751,,,,
14787,0.136452798,0.578783153,,,,
14788,0.603609385,0.322156298,,,,
14790,0.707512036,0.444509129,,,,
14791,0.882353,0.002495832,,,,
14792,0.156454572,0.575907137,,,,
14794,0.786788579,0.081654109,,,,
14797,0.882353,0.002495832,,,,
14800,0.106245372,0.283239501,,,,
14802,0.174364436,0.609092765,,,,
14803,0.607249958,0.513983349,,,,
14804,0.171779033,0.542981818,,,,
14805,0.882353,0.002495832,,,,
14806,0.086545967,0.456893733,,,,
14812,0.176318026,0.440102837,,,,
14813,0.145214437,0.586957323,,,,
14815,0.165276268,0.553426922,,,,
14816,0.882353,0.002495832,,,,
14819,0.009126151,0.626558017,,,,
14822,0.882353,0.002495832,,,,
14824,0.152304834,0.357364554,,,,
14825,0.039010224,0.647581742,,,,
14827,0.60050891,0.355851852,,,,
14828,0.201590151,0.603025995,,,,
14832,0.882353,0.002495832,,,,
14833,0.221316753,0.647352513,,,,
14835,0.121790908,0.265913399,,,,
14836,0.161010728,0.541286806,,,,
14842,0.526106223,0.304931104,,,,
14843,0.25918843,0.516608315,,,,
14844,0.882353,0.002495832,,,,
14845,0.622712918,0.374472738,,,,
14850,0.882353,0.002495832,,,,
14851,0.644243001,0.387164289,,,,
14853,0.172399039,0.513874078,,,,
14854,0.193947886,0.50737959,,,,
14855,0.730835458,0.365732388,,,,
14857,0.588228114,0.368881467,,,,
14858,0.187219063,0.54430996,,,,
14859,0.080088288,0.628738327,,,,
14860,0.152454223,0.615486553,,,,
14863,0.170517214,0.542865513,,,,
14866,0.08391955,0.446696169,,,,
14867,0.800951268,0.088991219,,,,
14868,0.173684939,0.543226823,,,,
14869,0.20098881,0.604485578,,,,
14870,0.189035502,0.502014275,,,,
14871,0.804884781,0.081079038,,,,
14874,0.200771196,0.529363649,,,,
14876,0.489071854,0.059936908,,,,
14877,0.672923874,0.3271343,,,,
14878,0.239754815,0.76763878,,,,
14879,0.214961116,0.548494197,,,,
14882,0.598320075,0.337510596,,,,
14884,0.197624216,0.595289856,,,,
14885,0.637049711,0.389328551,,,,
14893,0.670298248,0.304953643,,,,
14894,0.228502641,0.502209903,,,,
14899,0.226557765,0.613531851,,,,
14903,0.831879854,0.112053395,,,,
14904,0.786898506,0.095122474,,,,
14905,0.802199884,0.152143602,,,,
14906,0.60254947,0.325055105,,,,
14911,0.257435596,0.821314636,,,,
14913,0.882353,0.002495832,,,,
14914,0.305828366,0.803964268,,,,
14915,0.582253134,0.402711477,,,,
14916,0.242803958,0.771081222,,,,
14917,0.182707929,0.596325477,,,,
14920,0.797586231,0.083617254,,,,
14922,0.667430286,0.316290817,,,,
14924,0.493680271,0.259094274,,,,
14926,0.214640991,0.608586681,,,,
14928,0.139609081,0.564139213,,,,
14930,0.239074516,0.686478339,,,,
14932,0.61929807,0.496842196,,,,
14934,0.78638721,0.094997652,,,,
14936,0.593705991,0.501971345,,,,
14940,0.262528881,0.47747474,,,,
14942,0.150018306,0.526167056,,,,
14945,0.837277611,0.039414998,,,,
14946,0.613322386,0.328107671,,,,
14948,0.172688931,0.599952944,,,,
14949,0.6565495,0.382499003,,,,
14951,0.679151152,0.490522423,,,,
14956,0.240602895,0.46442824,,,,
14959,0.105323237,0.281068368,,,,
14962,0.222028999,0.614763042,,,,
14967,0.634789916,0.348325557,,,,
14968,0.19917508,0.536573772,,,,
14971,0.174947195,0.54584093,,,,
14973,0.235370751,0.598187809,,,,
14976,0.882353,0.002495832,,,,
14978,0.882353,0.002495832,,,,
14981,0.826760006,0.119173489,,,,
14982,0.277795746,0.815443976,,,,
14983,0.204374642,0.745241974,,,,
14986,0.592841308,0.339950216,,,,
14987,0.276141122,0.723926105,,,,
14988,0.882353,0.002495832,,,,
14989,0.82116317,0.066452304,,,,
14990,0.657946051,0.60419058,,,,
14991,0.163622474,0.52758015,,,,
14992,0.216914917,0.4976315,,,,
14993,0.84046014,0.095960883,,,,
14996,0.784865586,0.080567656,,,,
14998,0.204527336,0.745374902,,,,
14999,0.754890871,0.003548251,,,,
15000,0.246181231,0.538670861,,,,
15002,0.882353,0.002495832,,,,
15004,0.882353,0.002495832,,,,
15006,0.17980093,0.562305985,,,,
15008,0.150397125,0.556436575,,,,
15010,0.155331134,0.573109043,,,,
15011,0.105289113,0.281552218,,,,
15012,0.795905542,0.05660917,,,,
15015,0.711610834,0.01348985,,,,
15016,0.882353,0.002495832,,,,
15018,0.80979305,0.076335918,,,,
15019,0.640672137,0.600836406,,,,
15020,0.882353,0.002495832,,,,
15023,0.177104533,0.559118608,,,,
15025,0.465640179,0.071625685,,,,
15026,0.136765696,0.554402949,,,,
15027,0.259433226,0.787804076,,,,
15028,0.10389878,0.405339284,,,,
15030,0.1710316,0.59863597,,,,
15033,0.532165351,0.301190933,,,,
15034,0.882353,0.002495832,,,,
15035,0.674502338,0.30028184,,,,
15038,0.588109211,0.330532987,,,,
15039,0.882353,0.002495832,,,,
15040,0.571197403,0.398115349,,,,
15041,0.444999003,0.129806984,,,,
15044,0.220796282,0.48753825,,,,
15045,0.235669078,0.598440621,,,,
15048,0.580706272,0.353633874,,,,
15049,0.200619659,0.541690056,,,,
15050,0.132678498,0.55607971,,,,
15051,0.738659631,0.006932705,,,,
15054,0.882353,0.002495832,,,,
15055,0.290602455,0.821765982,,,,
15058,0.13845212,0.377566668,,,,
15059,0.587403386,0.346953024,,,,
15061,0.882353,0.002495832,,,,
15062,0.192183237,0.50243304,,,,
15064,0.549254199,0.330564048,,,,
15065,0.882353,0.002495832,,,,
15067,0.168173254,0.600493968,,,,
15072,0.157928712,0.537506317,,,,
15074,0.195468793,0.589898289,,,,
15079,0.140430926,0.367774659,,,,
15080,0.866110938,0.006865314,,,,
15081,0.882353,0.002495832,,,,
15082,0.184681655,0.596814533,,,,
15083,0.188842225,0.529118989,,,,
15084,0.882353,0.002495832,,,,
15086,0.882353,0.002495832,,,,
15087,0.882353,0.002495832,,,,
15088,0.882353,0.002495832,,,,
15093,0.210137983,0.535800526,,,,
15094,0.166394733,0.539613171,,,,
15095,0.398897473,0.456588545,,,,
15096,0.159613084,0.509127852,,,,
15097,0.241173486,0.724540787,,,,
15098,0.631571374,0.601013586,,,,
15103,0.200025679,0.537354296,,,,
15106,0.185604462,0.516106096,,,,
15107,0.644785168,0.355342689,,,,
15109,0.194599542,0.506592624,,,,
15110,0.260403853,0.503609487,,,,
15111,0.882353,0.002495832,,,,
15112,0.430712773,0.056246554,,,,
15113,0.190289224,0.553162015,,,,
15115,0.731214658,0.394479672,,,,
15116,0.693581093,0.468044481,,,,
15117,0.50702648,0.248320036,,,,
15118,0.649810841,0.347934395,,,,
15119,0.632455081,0.378825716,,,,
15120,0.215776702,0.58030092,,,,
15121,0.227114358,0.578722271,,,,
15127,0.882353,0.002495832,,,,
15130,0.790948704,0.074075402,,,,
15131,0.382078224,0.236366671,,,,
15132,0.853387135,0.023646854,,,,
15135,0.215900154,0.499268469,,,,
15136,0.256076367,0.499187808,,,,
15137,0.882353,0.002495832,,,,
15139,0.624653335,0.301835399,,,,
15140,0.644542977,0.528264283,,,,
15141,0.35895687,0.512768764,,,,
15142,0.816614208,0.071437975,,,,
15145,0.247571822,0.733241649,,,,
15147,0.882353,0.002495832,,,,
15152,0.074347183,0.601647879,,,,
15154,0.297424158,0.808642492,,,,
15156,0.226996283,0.497714118,,,,
15157,0.882353,0.002495832,,,,
15161,0.193176023,0.617987063,,,,
15162,0.273200266,0.279579256,,,,
15165,0.237527655,0.451022525,,,,
15166,0.249031531,0.832771086,,,,
15169,0.19055452,0.624426165,,,,
15170,0.638908401,0.343565721,,,,
15171,0.882353,0.002495832,,,,
15174,0.253645713,0.478504431,,,,
15176,0.170715978,0.625826327,,,,
15180,0.815829468,0.058614115,,,,
15181,0.198430154,0.53885536,,,,
15182,0.260114996,0.83057054,,,,
15183,0.536313378,0.290521071,,,,
15184,0.615167075,0.375533616,,,,
15185,0.186110463,0.461733104,,,,
15187,0.175036418,0.615919205,,,,
15188,0.882353,0.002495832,,,,
15189,0.882353,0.002495832,,,,
15192,0.882353,0.002495832,,,,
15194,0.080589214,0.308354919,,,,
15195,0.298752994,0.813611876,,,,
15196,0.16296551,0.554313017,,,,
15198,0.164040316,0.617365495,,,,
15199,0.116843897,0.392901845,,,,
15203,0.55442023,0.437058232,,,,
15204,0.882353,0.002495832,,,,
15205,0.164031502,0.525638146,,,,
15207,0.755013532,0.004262751,,,,
15213,0.882353,0.002495832,,,,
15214,0.204560188,0.747201842,,,,
15216,0.818823031,0.107911978,,,,
15222,0.244822697,0.721294625,,,,
15223,0.244128741,0.638918322,,,,
15226,0.882353,0.002495832,,,,
15227,0.555628377,0.443560015,,,,
15228,0.16529274,0.565686193,,,,
15229,0.882353,0.002495832,,,,
15231,0.574282183,0.360417819,,,,
15232,0.686684084,0.190363751,,,,
15233,0.779573274,0.000934404,,,,
15234,0.183373684,0.512024319,,,,
15235,0.882353,0.002495832,,,,
15236,0.140315332,0.540528639,,,,
15238,0.205362334,0.55916816,,,,
15241,0.149478295,0.51852571,,,,
15242,0.220891136,0.503705252,,,,
15245,0.676689898,0.301846344,,,,
15247,0.238746766,0.504807619,,,,
15248,0.13465186,0.564997698,,,,
15250,0.214532017,0.605623593,,,,
15254,0.882353,0.002495832,,,,
15256,0.781131717,0.076649138,,,,
15257,0.738757651,0.007042256,,,,
15258,0.610160169,0.500006058,,,,
15259,0.586068638,0.366083229,,,,
15260,0.15866909,0.540257059,,,,
15261,0.8619418,0.011539168,,,,
15263,0.620115227,0.369494486,,,,
15264,0.882353,0.002495832,,,,
15266,0.588739098,0.33172754,,,,
15269,0.542208107,0.286065052,,,,
15271,0.26248446,0.727535806,,,,
15275,0.122227987,0.267323132,,,,
15277,0.686652266,0.481003805,,,,
15278,0.568044535,0.365949914,,,,
15279,0.138362664,0.529233492,,,,
15282,0.168214355,0.501432458,,,,
15283,0.817114856,0.132770501,,,,
15285,0.616645848,0.333508437,,,,
15286,0.801524559,0.090201803,,,,
15287,0.738759951,0.007775317,,,,
15288,0.179929085,0.559921211,,,,
15290,0.143678439,0.547518438,,,,
15291,0.289183123,0.477680709,,,,
15293,0.220512467,0.590944381,,,,
15294,0.882353,0.002495832,,,,
15295,0.288364982,0.542277973,,,,
15296,0.844372776,0.014361067,,,,
15298,0.215429889,0.582852839,,,,
15301,0.093288438,0.422098967,,,,
15302,0.469768279,0.101455431,,,,
15303,0.216421302,0.583305714,,,,
15304,0.687243309,0.322393645,,,,
15305,0.882353,0.002495832,,,,
15306,0.3138297,0.308585163,,,,
15309,0.225758019,0.60005502,,,,
15311,0.832794121,0.022715066,,,,
15313,0.882353,0.002495832,,,,
15314,0.640542118,0.381175917,,,,
15315,0.607682431,0.334338672,,,,
15318,0.882353,0.002495832,,,,
15320,0.795292349,0.079383276,,,,
15321,0.64512191,0.589516193,,,,
15323,0.189296808,0.742849857,,,,
15324,0.129358313,0.549196168,,,,
15326,0.600798192,0.33779899,,,,
15327,0.089017741,0.299529872,,,,
15329,0.163206195,0.61401468,,,,
15330,0.142214424,0.575020472,,,,
15332,0.207450149,0.588750122,,,,
15334,0.236434651,0.513740492,,,,
15336,0.882353,0.002495832,,,,
15337,0.22488747,0.726527458,,,,
15339,0.882353,0.002495832,,,,
15341,0.516685184,0.057810232,,,,
15342,0.162440714,0.613884936,,,,
15343,0.12400906,0.571815334,,,,
15344,0.256156674,0.472620779,,,,
15345,0.623182764,0.538866689,,,,
15347,0.158354596,0.37586666,,,,
15348,0.269687409,0.713506189,,,,
15350,0.882353,0.002495832,,,,
15352,0.240950171,0.50189748,,,,
15355,0.146584597,0.542209419,,,,
15357,0.158744205,0.509489929,,,,
15358,0.153411333,0.568316591,,,,
15359,0.665481141,0.32732171,,,,
15361,0.826900138,0.037283803,,,,
15362,0.777381407,0.083656322,,,,
15366,0.153493494,0.56678039,,,,
15367,0.011512147,0.633147237,,,,
15370,0.254576319,0.812809979,,,,
15371,0.177864951,0.612658866,,,,
15372,0.598129424,0.351490595,,,,
15375,0.190300777,0.554355685,,,,
15376,0.583706324,0.523936059,,,,
15379,0.148210335,0.543507361,,,,
15381,0.525105654,0.053737443,,,,
15383,0.882353,0.002495832,,,,
15387,0.429717602,0.445959922,,,,
15393,0.182961068,0.539493234,,,,
15394,0.141675285,0.568054556,,,,
15395,0.575157768,0.360501034,,,,
15397,0.882353,0.002495832,,,,
15398,0.82743482,0.027562919,,,,
15401,0.298529992,0.541191425,,,,
15405,0.138767915,0.555396695,,,,
15407,0.214238584,0.546672564,,,,
15408,0.079782419,0.628619822,,,,
15409,0.211049921,0.600768486,,,,
15410,0.632087598,0.601280243,,,,
15415,0.882353,0.002495832,,,,
15416,0.166001795,0.561510414,,,,
15418,0.674573574,0.31182815,,,,
15420,0.212377323,0.575817621,,,,
15423,0.882353,0.002495832,,,,
15424,0.795507293,0.079697446,,,,
15428,0.684769802,0.284695706,,,,
15429,0.102031042,0.44601693,,,,
15431,0.23199495,0.731528031,,,,
15434,0.203213933,0.612022645,,,,
15437,0.165319716,0.529800436,,,,
15438,0.185610595,0.603390415,,,,
15439,0.132092991,0.390511207,,,,
15441,0.145968073,0.580563835,,,,
15445,0.620896514,0.388999806,,,,
15447,0.207141349,0.593558495,,,,
15448,0.746689309,0.005781022,,,,
15451,0.211671262,0.487619206,,,,
15452,0.217645139,0.613396169,,,,
15453,0.165909869,0.56502143,,,,
15455,0.6570773,0.299817678,,,,
15456,0.817826094,0.073203954,,,,
15457,0.675984231,0.300415877,,,,
15458,0.843197053,0.022578643,,,,
15460,0.142665828,0.577458719,,,,
15461,0.193017812,0.490126002,,,,
15462,0.882353,0.002495832,,,,
15464,0.882353,0.002495832,,,,
15466,0.20750806,0.559235537,,,,
15467,0.104244688,0.420116999,,,,
15468,0.882353,0.002495832,,,,
15469,0.163412186,0.616790753,,,,
15472,0.882353,0.002495832,,,,
15475,0.711991028,0.012752881,,,,
15477,0.217900358,0.313740591,,,,
15478,0.882353,0.002495832,,,,
15479,0.197595429,0.53262025,,,,
15481,0.237118082,0.519519813,,,,
15482,0.516445193,0.055827478,,,,
15485,0.210871509,0.472794559,,,,
15489,0.689816788,0.313311134,,,,
15490,0.686119906,0.291117589,,,,
15498,0.121638686,0.265635228,,,,
15499,0.161528097,0.525005708,,,,
15500,0.192141066,0.611972318,,,,
15502,0.652321895,0.31628556,,,,
15504,0.16172305,0.605196893,,,,
15506,0.189649876,0.47546292,,,,
15507,0.783473364,0.089730854,,,,
15508,0.695326392,0.277186687,,,,
15510,0.121434471,0.265680776,,,,
15512,0.19619635,0.494053699,,,,
15513,0.790966308,0.064370501,,,,
15515,0.502983216,0.067622758,,,,
15518,0.740617832,0.33180502,,,,
15519,0.204838024,0.471572662,,,,
15521,0.210671974,0.599892298,,,,
15524,0.882353,0.002495832,,,,
15525,0.821739971,0.067050835,,,,
15530,0.882353,0.002495832,,,,
15532,0.186946387,0.523022321,,,,
15533,0.18280552,0.59494583,,,,
15534,0.574768152,0.425467913,,,,
15535,0.612021925,0.343362464,,,,
15536,0.191728637,0.485692678,,,,
15537,0.617001259,0.608829384,,,,
15539,0.185424147,0.480410457,,,,
15542,0.20708884,0.559158725,,,,
15543,0.650626738,0.366250122,,,,
15550,0.166227459,0.533745183,,,,
15551,0.597312242,0.368145103,,,,
15552,0.730636496,0.008910066,,,,
15558,0.184513856,0.48747186,,,,
15559,0.147576858,0.61129309,,,,
15560,0.882353,0.002495832,,,,
15561,0.590704567,0.036286529,,,,
15562,0.625110486,0.360504366,,,,
15563,0.534007218,0.05534661,,,,
15564,0.166290096,0.619643512,,,,
15566,0.882353,0.002495832,,,,
15568,0.415633884,0.170538706,,,,
15570,0.255243883,0.680913958,,,,
15571,0.679858048,0.311059336,,,,
15575,0.810773057,0.052622721,,,,
15576,0.882353,0.002495832,,,,
15577,0.207974369,0.491069228,,,,
15580,0.253584744,0.184591289,,,,
15586,0.882353,0.002495832,,,,
15587,0.14643089,0.606553154,,,,
15591,0.537757186,0.418715068,,,,
15593,0.882353,0.002495832,,,,
15595,0.213381,0.607347028,,,,
15598,0.162241988,0.608393861,,,,
15600,0.13852835,0.377816135,,,,
15601,0.34314644,0.472045225,,,,
15602,0.679803886,0.295547396,,,,
15603,0.121603412,0.265254527,,,,
15604,0.223770914,0.572953689,,,,
15605,0.246975625,0.482982878,,,,
15607,0.316422828,0.328941789,,,,
15612,0.587019179,0.343341799,,,,
15617,0.793604522,0.002625123,,,,
15619,0.214327399,0.580317059,,,,
